Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,06/01/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,19:00,9h 20m,2 stops,In-flight meal not included,10368
IndiGo,06/06/19,Kolkata,Bangalore,CCU ? BLR,22:15,07/06/21 0:50,2h 35m,non-stop,No info,4804
Jet Airways,03/01/19,Bangalore,New Delhi,BLR ? BOM ? DEL,22:50,02/03/21 10:25,11h 35m,1 stop,1 Long layover,31825
IndiGo,05/21/19,Chennai,Kolkata,MAA ? CCU,22:05,22-05-21 0:25,2h 20m,non-stop,No info,5277
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,18:00,8h 25m,1 stop,No info,14151
Air India,03/09/19,Bangalore,New Delhi,BLR ? CCU ? DEL,11:05,13-03-21 9:15,22h 10m,1 stop,No info,11077
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,23:35,14h,1 stop,No info,12121
Multiple carriers,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,7:00,19:00,12h,1 stop,No info,10197
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,6:30,12:00,5h 30m,1 stop,No info,14388
Jet Airways,03/09/19,Bangalore,New Delhi,BLR ? BOM ? DEL,8:55,13-03-21 11:25,26h 30m,1 stop,In-flight meal not included,11087
Multiple carriers,06/15/19,New Delhi,Cochin,DEL ? BOM ? COK,11:25,19:15,7h 50m,1 stop,No info,8614
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,22:50,07/03/21 20:20,21h 30m,1 stop,No info,17471
Air India,03/06/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,07/03/21 19:15,23h 30m,2 stops,No info,12646
IndiGo,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,8:25,21:00,12h 35m,1 stop,No info,8285
Air India,03/03/19,Bangalore,New Delhi,BLR ? CCU ? GAU ? DEL,5:50,07/03/21 22:10,40h 20m,2 stops,No info,11791
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? BHO ? BOM ? COK,5:30,12:35,7h 5m,2 stops,In-flight meal not included,13344
IndiGo,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,11:25,02/06/21 1:30,14h 5m,1 stop,No info,6206
IndiGo,03/24/19,Bangalore,New Delhi,BLR ? DEL,16:55,19:45,2h 50m,non-stop,No info,7303
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? ATQ ? BOM ? COK,8:10,13-06-21 12:35,28h 25m,2 stops,No info,14300
SpiceJet,06/12/19,Kolkata,Bangalore,CCU ? BLR,22:20,13-06-21 0:40,2h 20m,non-stop,No info,3873
Air India,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,20:00,10/06/21 7:40,11h 40m,1 stop,No info,8372
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,6:00,19:15,13h 15m,1 stop,No info,9736
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,15:05,07/03/21 1:35,10h 30m,2 stops,No info,21483
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,18:15,9h 50m,1 stop,No info,14781
Multiple carriers Premium economy,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,18:50,11h 20m,1 stop,No info,14629
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,04/06/21 4:25,10h 10m,1 stop,In-flight meal not included,10262
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,02/05/21 8:15,15h 45m,1 stop,No info,13941
Air India,05/09/19,New Delhi,Cochin,DEL ? HYD ? BOM ? COK,7:05,10/05/21 7:40,24h 35m,2 stops,No info,13547
Jet Airways,03/03/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,5:25,04/03/21 4:25,23h,2 stops,No info,18799
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,10/06/21 18:15,22h 15m,1 stop,No info,14571
Air India,06/06/19,New Delhi,Cochin,DEL ? MAA ? COK,9:45,07/06/21 9:25,23h 40m,1 stop,No info,7952
Jet Airways,06/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,07/06/21 18:00,25h,1 stop,No info,12692
Jet Airways,05/09/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,10/05/21 19:00,19h 55m,2 stops,No info,15129
IndiGo,04/03/19,Mumbai,Hyderabad,BOM ? HYD,19:05,20:35,1h 30m,non-stop,No info,2754
Multiple carriers,06/12/19,New Delhi,Cochin,DEL ? BOM ? COK,8:30,19:00,10h 30m,1 stop,No info,10877
IndiGo,05/06/19,Kolkata,Bangalore,CCU ? BLR,14:25,16:55,2h 30m,non-stop,No info,5224
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,13:55,25-03-21 10:05,20h 10m,1 stop,In-flight meal not included,11134
IndiGo,06/01/19,Bangalore,New Delhi,BLR ? DEL,4:00,6:50,2h 50m,non-stop,No info,3943
IndiGo,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,11:25,21:00,9h 35m,1 stop,No info,5894
IndiGo,03/09/19,Bangalore,New Delhi,BLR ? DEL,4:00,6:50,2h 50m,non-stop,No info,8033
Jet Airways,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,8:00,22-05-21 4:25,20h 25m,1 stop,In-flight meal not included,12898
IndiGo,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,17:10,10/06/21 1:30,8h 20m,1 stop,No info,6206
SpiceJet,06/01/19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543
Air India,05/01/19,Kolkata,Bangalore,CCU ? HYD ? BLR,19:00,02/05/21 4:40,9h 40m,1 stop,No info,6117
Jet Airways,05/15/19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4030
Jet Airways,05/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:25,07/05/21 18:00,21h 35m,1 stop,In-flight meal not included,9314
Jet Airways,03/01/19,Bangalore,New Delhi,BLR ? BOM ? DEL,22:50,02/03/21 11:25,12h 35m,1 stop,1 Long layover,31825
Jet Airways,06/09/19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,8016
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,18:00,28-06-21 1:30,7h 30m,1 stop,No info,7198
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,18:00,8h 25m,1 stop,No info,14151
IndiGo,04/21/19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,non-stop,No info,4823
Air Asia,06/01/19,New Delhi,Cochin,DEL ? BLR ? COK,20:45,02/06/21 7:10,10h 25m,1 stop,No info,11410
Vistara,05/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,23:25,6h 25m,1 stop,No info,8085
Air India,05/18/19,Kolkata,Bangalore,CCU ? MAA ? BLR,14:35,19-05-21 14:35,24h,1 stop,No info,6528
Air India,05/15/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,5:00,16-05-21 7:40,26h 40m,2 stops,No info,11281
Air India,03/12/19,Mumbai,Hyderabad,BOM ? BLR ? CCU ? BBI ? HYD,16:50,13-03-21 12:25,19h 35m,3 stops,No info,14260
Jet Airways,06/18/19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,3210
Jet Airways,03/21/19,New Delhi,Cochin,DEL ? UDR ? BOM ? COK,18:20,22-03-21 18:50,24h 30m,2 stops,No info,12604
IndiGo,06/15/19,Kolkata,Bangalore,CCU ? BLR,20:25,23:10,2h 45m,non-stop,No info,4804
IndiGo,05/06/19,Kolkata,Bangalore,CCU ? BLR,17:15,19:50,2h 35m,non-stop,No info,4804
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? JDH ? BOM ? COK,11:40,19:00,7h 20m,2 stops,In-flight meal not included,15812
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,14:35,13-06-21 12:35,22h,2 stops,In-flight meal not included,10919
Jet Airways,04/06/19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,5198
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,25-05-21 8:15,12h 15m,1 stop,In-flight meal not included,8586
Jet Airways,06/06/19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,non-stop,In-flight meal not included,4050
Jet Airways,05/24/19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,In-flight meal not included,6144
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,13-06-21 4:40,8h 40m,1 stop,No info,12576
Vistara,05/15/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:20,16-05-21 10:45,14h 25m,1 stop,No info,8452
IndiGo,05/27/19,Bangalore,New Delhi,BLR ? DEL,0:30,3:25,2h 55m,non-stop,No info,3419
IndiGo,06/09/19,New Delhi,Cochin,DEL ? HYD ? COK,7:35,22:30,14h 55m,1 stop,No info,6442
Jet Airways,04/27/19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,7229
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,21:00,13h 30m,1 stop,No info,7005
IndiGo,03/12/19,Chennai,Kolkata,MAA ? CCU,22:05,13-03-21 0:30,2h 25m,non-stop,No info,6297
Multiple carriers,06/12/19,New Delhi,Cochin,DEL ? BOM ? COK,10:20,19:15,8h 55m,1 stop,No info,8266
Multiple carriers,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,6:00,19:15,13h 15m,1 stop,No info,8476
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,02/05/21 4:40,7h 30m,1 stop,No info,14781
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:25,13-05-21 9:45,13h 20m,1 stop,No info,14151
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,9:35,13-06-21 4:25,18h 50m,2 stops,No info,13292
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,11:30,21:00,9h 30m,1 stop,No info,13587
IndiGo,04/01/19,Kolkata,Bangalore,CCU ? GAU ? BLR,15:10,20:30,5h 20m,1 stop,No info,8567
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,02/05/21 10:05,20h,1 stop,No info,13941
Multiple carriers,06/09/19,New Delhi,Cochin,DEL ? HYD ? COK,7:10,22:30,15h 20m,1 stop,No info,6513
SpiceJet,05/01/19,Mumbai,Hyderabad,BOM ? HYD,22:45,02/05/21 0:15,1h 30m,non-stop,No info,2017
Jet Airways,06/15/19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,No info,8016
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,10844
IndiGo,03/06/19,New Delhi,Cochin,DEL ? MAA ? COK,2:05,7:25,5h 20m,1 stop,No info,10851
IndiGo,06/15/19,New Delhi,Cochin,DEL ? MAA ? COK,7:15,12:30,5h 15m,1 stop,No info,6582
SpiceJet,06/03/19,Mumbai,Hyderabad,BOM ? HYD,5:45,7:15,1h 30m,non-stop,No info,2753
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,13-06-21 9:20,12h 10m,1 stop,In-flight meal not included,8529
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? ATQ ? BOM ? COK,20:00,07/06/21 4:25,8h 25m,2 stops,In-flight meal not included,15318
IndiGo,03/03/19,Bangalore,New Delhi,BLR ? DEL,20:00,22:55,2h 55m,non-stop,No info,6860
IndiGo,05/15/19,Mumbai,Hyderabad,BOM ? HYD,21:20,22:50,1h 30m,non-stop,No info,2227
Jet Airways,05/09/19,New Delhi,Cochin,DEL ? JDH ? BOM ? COK,11:40,19:00,7h 20m,2 stops,In-flight meal not included,19644
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,In-flight meal not included,10844
IndiGo,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,6:40,21:00,14h 20m,1 stop,No info,6093
Multiple carriers,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,13:00,21:00,8h,1 stop,No info,7408
Air India,06/09/19,Kolkata,Bangalore,CCU ? BOM ? COK ? BLR,9:25,10/06/21 1:20,15h 55m,2 stops,No info,11668
Jet Airways,03/12/19,Bangalore,New Delhi,BLR ? BOM ? DEL,18:55,13-03-21 13:15,18h 20m,1 stop,In-flight meal not included,11087
SpiceJet,04/18/19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,non-stop,No info,4174
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,20:35,07/03/21 19:10,22h 35m,1 stop,No info,17471
Multiple carriers,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,4:55,19:15,14h 20m,1 stop,No info,7575
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,19:30,13-06-21 12:35,17h 5m,2 stops,No info,13014
Air India,06/15/19,New Delhi,Cochin,DEL ? BLR ? COK,13:30,23:00,9h 30m,1 stop,No info,8907
Air Asia,03/09/19,Bangalore,New Delhi,BLR ? DEL,5:50,8:40,2h 50m,non-stop,No info,4284
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,17:30,07/06/21 19:00,25h 30m,1 stop,No info,14714
Air India,06/03/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,04/06/21 19:15,23h 30m,2 stops,No info,10441
Jet Airways,06/15/19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,7229
Vistara,03/24/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:20,25-03-21 22:55,26h 35m,1 stop,No info,11682
Air Asia,05/09/19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,non-stop,No info,4282
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,10/06/21 16:20,21h 25m,1 stop,No info,14571
Jet Airways,06/15/19,New Delhi,Cochin,DEL ? LKO ? BOM ? COK,9:25,16-06-21 12:35,27h 10m,2 stops,No info,13882
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,10/05/21 18:00,25h,1 stop,No info,10624
Jet Airways,06/18/19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Air India,03/09/19,New Delhi,Cochin,DEL ? BLR ? COK,20:30,10/03/21 8:15,11h 45m,1 stop,No info,8991
IndiGo,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,4:45,15:30,10h 45m,1 stop,No info,7048
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,6:30,12:00,5h 30m,1 stop,No info,14388
IndiGo,06/09/19,Mumbai,Hyderabad,BOM ? HYD,9:10,10:40,1h 30m,non-stop,No info,4049
Multiple carriers,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,16:00,10/03/21 1:35,9h 35m,1 stop,In-flight meal not included,14086
Jet Airways,03/12/19,Bangalore,New Delhi,BLR ? BOM ? DEL,18:55,13-03-21 16:10,21h 15m,1 stop,In-flight meal not included,11087
Air Asia,05/15/19,Kolkata,Bangalore,CCU ? BLR,19:55,22:25,2h 30m,non-stop,No info,4409
Multiple carriers,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,15:05,28-03-21 1:35,10h 30m,1 stop,No info,12327
Multiple carriers,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,10/05/21 1:30,7h 15m,1 stop,No info,15078
Air Asia,05/15/19,Bangalore,New Delhi,BLR ? DEL,23:55,16-05-21 2:45,2h 50m,non-stop,No info,3383
Multiple carriers,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,22-03-21 1:35,15h 35m,1 stop,No info,8098
SpiceJet,05/15/19,Mumbai,Hyderabad,BOM ? HYD,22:45,16-05-21 0:15,1h 30m,non-stop,No check-in baggage included,1965
Vistara,06/09/19,Bangalore,New Delhi,BLR ? DEL,21:00,23:50,2h 50m,non-stop,No info,4668
Jet Airways,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,2:15,19:00,16h 45m,1 stop,No info,16079
IndiGo,04/01/19,Kolkata,Bangalore,CCU ? MAA ? BLR,8:10,13:00,4h 50m,1 stop,No info,5069
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,25-03-21 4:45,9h 50m,1 stop,No info,14231
IndiGo,05/09/19,New Delhi,Cochin,DEL ? HYD ? COK,6:50,16:10,9h 20m,1 stop,No info,6442
IndiGo,05/15/19,New Delhi,Cochin,DEL ? HYD ? COK,5:05,16:10,11h 5m,1 stop,No info,6818
SpiceJet,03/15/19,Kolkata,Bangalore,CCU ? BLR,17:15,19:45,2h 30m,non-stop,No check-in baggage included,3815
Vistara,06/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:20,13-06-21 10:45,14h 25m,1 stop,No info,8452
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,19-05-21 19:10,26h 10m,1 stop,No info,14151
Jet Airways,03/03/19,New Delhi,Cochin,DEL ? UDR ? BOM ? COK,18:20,04/03/21 18:50,24h 30m,2 stops,No info,20747
IndiGo,05/24/19,Chennai,Kolkata,MAA ? CCU,5:15,7:40,2h 25m,non-stop,No info,3850
IndiGo,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,16:00,22-03-21 1:35,9h 35m,1 stop,No info,9264
Air India,05/06/19,New Delhi,Cochin,,9:45,07/05/21 9:25,23h 40m,,No info,7480
Jet Airways,06/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,In-flight meal not included,10844
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,19-05-21 9:20,14h 25m,1 stop,No info,14388
IndiGo,03/21/19,New Delhi,Cochin,DEL ? HYD ? COK,7:35,16:10,8h 35m,1 stop,No info,6558
Air India,05/12/19,Kolkata,Bangalore,CCU ? MAA ? BLR,14:35,13-05-21 14:35,24h,1 stop,No info,6528
IndiGo,04/06/19,Kolkata,Bangalore,CCU ? HYD ? BLR,19:20,23:45,4h 25m,1 stop,No info,3480
Air India,06/01/19,New Delhi,Cochin,DEL ? COK,14:10,17:10,3h,non-stop,No info,6934
Air India,06/01/19,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,3100
Jet Airways,04/01/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,21:05,11h 30m,1 stop,In-flight meal not included,8066
Jet Airways,06/27/19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8016
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,7:05,21:00,13h 55m,1 stop,No info,17267
SpiceJet,05/03/19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
IndiGo,05/06/19,Kolkata,Bangalore,CCU ? HYD ? BLR,15:15,20:05,4h 50m,1 stop,No info,4775
Air India,06/09/19,Kolkata,Bangalore,CCU ? DEL ? AMD ? BLR,7:00,10/06/21 5:25,22h 25m,2 stops,No info,12534
Air India,05/18/19,New Delhi,Cochin,DEL ? HYD ? MAA ? COK,9:45,19-05-21 9:25,23h 40m,2 stops,No info,10975
SpiceJet,06/12/19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,non-stop,No check-in baggage included,3841
IndiGo,06/03/19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,non-stop,No info,5601
Multiple carriers,05/15/19,New Delhi,Cochin,DEL ? BOM ? COK,6:40,19:00,12h 20m,1 stop,No info,9315
IndiGo,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,4:55,21:00,16h 5m,1 stop,No info,6979
Jet Airways,05/24/19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544
Jet Airways,05/15/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,16-05-21 22:05,29h 5m,1 stop,No info,14151
Air India,06/12/19,Kolkata,Bangalore,CCU ? BBI ? BOM ? BLR,12:00,13-06-21 11:10,23h 10m,2 stops,No info,9416
Jet Airways,06/27/19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,In-flight meal not included,7229
Jet Airways,05/09/19,New Delhi,Cochin,DEL ? ATQ ? BOM ? COK,20:00,10/05/21 4:25,8h 25m,2 stops,No info,16263
Jet Airways,06/12/19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,No info,5678
Air India,06/09/19,Kolkata,Bangalore,CCU ? MAA ? BLR,14:35,10/06/21 14:35,24h,1 stop,No info,6528
Jet Airways,06/01/19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,3210
IndiGo,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,6:40,21:00,14h 20m,1 stop,No info,6093
Air India,06/18/19,Mumbai,Hyderabad,BOM ? HYD,15:00,16:25,1h 25m,non-stop,No info,3100
IndiGo,04/24/19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,non-stop,No info,5013
IndiGo,03/01/19,Kolkata,Bangalore,CCU ? BLR,15:20,17:55,2h 35m,non-stop,No info,6565
Air India,06/01/19,New Delhi,Cochin,DEL ? CCU ? BOM ? COK,16:55,02/06/21 19:15,26h 20m,2 stops,No info,13801
IndiGo,06/12/19,New Delhi,Cochin,DEL ? BOM ? COK,20:25,13-06-21 1:30,5h 5m,1 stop,No info,5058
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,22:35,6h 5m,1 stop,No info,14781
Air India,03/01/19,Bangalore,New Delhi,BLR ? MAA ? DEL,11:50,23:55,12h 5m,1 stop,Change airports,26092
Air India,05/15/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:50,16-05-21 7:55,15h 5m,1 stop,No info,8891
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,7:05,15:30,8h 25m,1 stop,No info,17267
Jet Airways,04/21/19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544
Vistara,05/06/19,Bangalore,New Delhi,BLR ? DEL,19:30,22:15,2h 45m,non-stop,No info,4878
IndiGo,06/18/19,Mumbai,Hyderabad,BOM ? HYD,19:05,20:35,1h 30m,non-stop,No info,2754
Air India,05/24/19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,7171
Jet Airways,04/09/19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,non-stop,In-flight meal not included,4544
Air India,05/21/19,New Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,22-05-21 7:40,18h 20m,2 stops,No info,13538
Air Asia,06/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,7:35,23:30,15h 55m,1 stop,No info,7870
IndiGo,06/01/19,New Delhi,Cochin,DEL ? LKO ? COK,21:50,02/06/21 3:35,5h 45m,1 stop,No info,8238
IndiGo,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,15:00,07/06/21 1:30,10h 30m,1 stop,No info,5883
Air India,03/15/19,Mumbai,Hyderabad,BOM ? HYD,6:20,7:40,1h 20m,non-stop,No info,3100
Air India,05/09/19,Kolkata,Bangalore,CCU ? BOM ? COK ? BLR,9:25,10/05/21 13:45,28h 20m,2 stops,No info,11542
IndiGo,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,17:10,04/06/21 1:30,8h 20m,1 stop,No info,6104
Jet Airways,03/21/19,Bangalore,New Delhi,BLR ? BOM ? DEL,8:55,20:20,11h 25m,1 stop,In-flight meal not included,7832
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,16:00,02/06/21 1:30,9h 30m,1 stop,No info,13377
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,26-06-21 4:25,29h 20m,2 stops,No info,12819
IndiGo,06/01/19,Chennai,Kolkata,MAA ? CCU,15:40,18:25,2h 45m,non-stop,No info,3540
SpiceJet,03/06/19,Kolkata,Bangalore,CCU ? BLR,17:15,19:45,2h 30m,non-stop,No info,4622
Jet Airways,06/15/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,5:30,19:00,13h 30m,2 stops,No info,13292
IndiGo,05/01/19,Mumbai,Hyderabad,BOM ? HYD,19:05,20:35,1h 30m,non-stop,No info,2754
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? LKO ? BOM ? COK,9:25,28-06-21 4:25,19h,2 stops,No info,13882
Vistara,05/27/19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No info,11982
SpiceJet,06/09/19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,non-stop,No info,3597
Jet Airways,04/06/19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,non-stop,No info,7229
Air Asia,05/24/19,Kolkata,Bangalore,CCU ? BLR,22:50,25-05-21 1:20,2h 30m,non-stop,No info,4107
Jet Airways,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,9:55,18:50,8h 55m,1 stop,No info,18550
Air India,06/06/19,New Delhi,Cochin,DEL ? TRV ? COK,5:15,07/06/21 6:50,25h 35m,1 stop,No info,6587
Air India,06/06/19,New Delhi,Cochin,DEL ? JDH ? BOM ? COK,12:55,07/06/21 19:15,30h 20m,2 stops,No info,12646
IndiGo,05/18/19,Chennai,Kolkata,MAA ? CCU,15:40,18:25,2h 45m,non-stop,No info,3850
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,9:35,28-05-21 12:35,27h,2 stops,In-flight meal not included,12872
IndiGo,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,18:35,07/03/21 1:35,7h,1 stop,No info,14871
SpiceJet,06/06/19,New Delhi,Cochin,DEL ? MAA ? COK,6:05,11:20,5h 15m,1 stop,No info,5583
Jet Airways,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,In-flight meal not included,12373
IndiGo,06/27/19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,non-stop,No info,4823
Vistara,06/18/19,Bangalore,New Delhi,BLR ? DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Air India,03/21/19,New Delhi,Cochin,DEL ? MAA ? COK,20:40,22-03-21 9:25,12h 45m,1 stop,No info,5642
Multiple carriers,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,6:00,19:15,13h 15m,1 stop,No info,14408
Air India,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:50,10/05/21 7:55,15h 5m,1 stop,No info,8366
SpiceJet,06/24/19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,non-stop,No info,3625
