,0,1,2,3,4,5,6,7,8,9,10
2006,IndiGo,03-03-19,Bangalore,New Delhi,BLR ? DEL,8:30,11:30,3h,1,No info,6860
2007,Vistara,27-04-19,Bangalore,New Delhi,BLR ? DEL,19:30,22:15,2h 45m,1,No info,5613
2008,Jet Airways,21-05-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,In-flight meal not included,4030
2009,IndiGo,06-03-19,Kolkata,Bangalore,CCU ? BLR,22:10,07-03-21 0:55,2h 45m,1,No info,4778
2010,Vistara,09-05-19,Chennai,Kolkata,MAA ? CCU,7:05,9:20,2h 15m,1,No info,3687
2011,SpiceJet,21-03-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:30,2h 30m,1,No check-in baggage included,3815
2012,SpiceJet,21-06-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No check-in baggage included,3841
2013,Air India,09-03-19,Bangalore,New Delhi,BLR ? DEL,13:20,16:10,2h 50m,1,No info,8851
2014,Air Asia,24-06-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,4282
2015,Vistara,18-06-19,Bangalore,New Delhi,BLR ? DEL,7:00,9:40,2h 40m,1,No info,4668
2016,IndiGo,18-04-19,Kolkata,Bangalore,CCU ? BLR,4:40,7:15,2h 35m,1,No info,4174
2017,IndiGo,27-06-19,Mumbai,Hyderabad,BOM ? HYD,20:05,21:40,1h 35m,1,No info,2227
2018,Air India,06-03-19,New Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,1,No info,7931
2019,IndiGo,12-06-19,Chennai,Kolkata,MAA ? CCU,22:05,13-06-21 0:25,2h 20m,1,No info,5277
2020,SpiceJet,27-05-19,Mumbai,Hyderabad,BOM ? HYD,22:45,28-05-21 0:15,1h 30m,1,No info,2017
2021,Jet Airways,24-03-19,Bangalore,New Delhi,BLR ? DEL,19:55,22:35,2h 40m,1,No info,8016
2022,IndiGo,12-06-19,Bangalore,New Delhi,BLR ? DEL,8:30,11:20,2h 50m,1,No info,4823
2023,Air India,21-05-19,Kolkata,Bangalore,CCU ? BLR,14:15,16:45,2h 30m,1,No info,5510
2024,Air India,18-03-19,Mumbai,Hyderabad,BOM ? HYD,6:20,7:40,1h 20m,1,No info,3100
2025,Air India,18-06-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:50,2h 50m,1,No info,6961
2026,IndiGo,21-04-19,Bangalore,New Delhi,BLR ? DEL,1:30,4:15,2h 45m,1,No info,4591
2027,Air India,06-04-19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,1,No info,4729
2028,IndiGo,03-04-19,New Delhi,Cochin,DEL ? COK,14:20,17:35,3h 15m,1,No info,4729
2029,SpiceJet,09-06-19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,1,No check-in baggage included,3841
2030,IndiGo,27-06-19,Mumbai,Hyderabad,BOM ? HYD,2:35,4:05,1h 30m,1,No info,2754
2031,Vistara,15-04-19,Bangalore,New Delhi,BLR ? DEL,21:00,23:50,2h 50m,1,No info,5403
2032,Air Asia,03-06-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,4282
2033,IndiGo,21-03-19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,1,No info,3384
2034,IndiGo,06-05-19,Bangalore,New Delhi,BLR ? DEL,18:55,21:50,2h 55m,1,No info,4823
2035,IndiGo,15-06-19,Chennai,Kolkata,MAA ? CCU,19:35,21:55,2h 20m,1,No info,3597
2036,IndiGo,21-03-19,Chennai,Kolkata,MAA ? CCU,13:20,15:35,2h 15m,1,No info,3384
2037,IndiGo,09-06-19,Bangalore,New Delhi,BLR ? DEL,23:30,10-06-21 2:20,2h 50m,1,No info,4591
2038,Air India,09-06-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,1,No info,7171
2039,IndiGo,27-04-19,Kolkata,Bangalore,CCU ? BLR,20:20,22:55,2h 35m,1,No info,4804
2040,Vistara,15-03-19,Chennai,Kolkata,MAA ? CCU,7:05,9:20,2h 15m,1,No info,6627
2041,IndiGo,09-05-19,Kolkata,Bangalore,CCU ? BLR,22:15,10-05-21 0:50,2h 35m,1,No info,4804
2042,IndiGo,21-03-19,Kolkata,Bangalore,CCU ? BLR,15:10,17:45,2h 35m,1,No info,4148
2043,SpiceJet,24-04-19,Bangalore,New Delhi,BLR ? DEL,9:30,12:20,2h 50m,1,No check-in baggage included,3919
2044,SpiceJet,09-03-19,Mumbai,Hyderabad,BOM ? HYD,22:45,10-03-21 0:10,1h 25m,1,No info,3603
2045,Air Asia,18-04-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,4282
2046,Air India,21-05-19,New Delhi,Cochin,DEL ? COK,14:05,17:55,3h 50m,1,No info,6094
2047,IndiGo,01-05-19,Mumbai,Hyderabad,BOM ? HYD,16:55,18:25,1h 30m,1,No info,3175
2048,GoAir,12-04-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,1,No info,6722
2049,SpiceJet,24-06-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No info,3873
2050,Air India,03-04-19,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,1,No info,2575
2051,Jet Airways,12-05-19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,1,In-flight meal not included,4030
2052,SpiceJet,03-05-19,Bangalore,New Delhi,BLR ? DEL,21:10,04-05-21 0:05,2h 55m,1,No info,4991
2053,Jet Airways,09-06-19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,1,In-flight meal not included,7229
2054,SpiceJet,06-04-19,Kolkata,Bangalore,CCU ? BLR,14:55,17:25,2h 30m,1,No info,3873
2055,Jet Airways,06-04-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,No info,7229
2056,Jet Airways,15-04-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,No info,7229
2057,IndiGo,12-06-19,Kolkata,Bangalore,CCU ? BLR,17:15,19:50,2h 35m,1,No info,4804
2058,IndiGo,21-04-19,Bangalore,New Delhi,BLR ? DEL,23:30,22-04-21 2:20,2h 50m,1,No info,4591
2059,IndiGo,03-04-19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,1,No info,3943
2060,IndiGo,24-06-19,Bangalore,New Delhi,BLR ? DEL,18:15,21:20,3h 5m,1,No info,4823
2061,SpiceJet,21-05-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No info,3873
2062,IndiGo,24-05-19,Kolkata,Bangalore,CCU ? BLR,15:30,18:05,2h 35m,1,No info,4804
2063,IndiGo,01-06-19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,1,No info,3943
2064,Air India,03-04-19,Bangalore,New Delhi,BLR ? DEL,6:10,8:55,2h 45m,1,No info,4441
2065,Air India,01-04-19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,1,No info,4460
2066,IndiGo,24-06-19,Mumbai,Hyderabad,BOM ? HYD,12:00,13:30,1h 30m,1,No info,2754
2067,IndiGo,03-05-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,1,No info,4823
2068,Air India,21-03-19,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,1,No info,2050
2069,Jet Airways,06-05-19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,1,No info,7229
2070,Vistara,24-04-19,New Delhi,Cochin,DEL ? COK,6:00,9:10,3h 10m,1,No info,6216
2071,Air India,09-06-19,New Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,1,No info,8456
2072,Air India,21-03-19,Kolkata,Bangalore,CCU ? BLR,14:15,16:45,2h 30m,1,No info,5170
2073,SpiceJet,24-05-19,Bangalore,New Delhi,BLR ? DEL,21:10,25-05-21 0:05,2h 55m,1,No check-in baggage included,3919
2074,IndiGo,03-04-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,1,No info,4823
2075,IndiGo,18-05-19,Bangalore,New Delhi,BLR ? DEL,18:25,21:20,2h 55m,1,No info,4823
2076,SpiceJet,15-04-19,Bangalore,New Delhi,BLR ? DEL,21:10,16-04-21 0:05,2h 55m,1,No check-in baggage included,3919
2077,Vistara,12-06-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,11982
2078,IndiGo,27-06-19,Mumbai,Hyderabad,BOM ? HYD,16:55,18:25,1h 30m,1,No info,3175
2079,SpiceJet,24-05-19,Mumbai,Hyderabad,BOM ? HYD,5:45,7:15,1h 30m,1,No info,2017
2080,IndiGo,12-05-19,Mumbai,Hyderabad,BOM ? HYD,2:35,4:05,1h 30m,1,No info,3175
2081,Vistara,18-05-19,New Delhi,Cochin,DEL ? COK,6:00,9:10,3h 10m,1,No info,6741
2082,IndiGo,18-05-19,Mumbai,Hyderabad,BOM ? HYD,16:55,18:25,1h 30m,1,No info,3838
2083,Air India,18-06-19,New Delhi,Cochin,DEL ? COK,14:05,17:55,3h 50m,1,No info,5201
2084,Air India,15-03-19,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,1,No info,3100
2085,SpiceJet,27-05-19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,1,No check-in baggage included,3543
2086,SpiceJet,03-05-19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,1,No check-in baggage included,3841
2087,IndiGo,01-06-19,Chennai,Kolkata,MAA ? CCU,7:55,10:15,2h 20m,1,No info,3850
2088,Air India,21-03-19,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,1,No info,3100
2089,Vistara,18-05-19,Bangalore,New Delhi,BLR ? DEL,19:30,22:15,2h 45m,1,No info,4878
2090,IndiGo,01-05-19,Bangalore,New Delhi,BLR ? DEL,1:30,4:15,2h 45m,1,No info,4077
2091,Air India,09-03-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:50,2h 50m,1,No info,9481
2092,GoAir,09-06-19,Bangalore,New Delhi,BLR ? DEL,7:45,10:40,2h 55m,1,No info,3898
2093,Jet Airways,27-03-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:25,1h 30m,1,No info,5678
2094,IndiGo,21-03-19,Mumbai,Hyderabad,BOM ? HYD,19:05,20:30,1h 25m,1,No info,2754
2095,SpiceJet,15-03-19,Mumbai,Hyderabad,BOM ? HYD,22:45,16-03-21 0:10,1h 25m,1,No check-in baggage included,2647
2096,GoAir,18-05-19,Bangalore,New Delhi,BLR ? DEL,7:45,10:40,2h 55m,1,No info,4239
2097,Jet Airways,01-03-19,Bangalore,New Delhi,BLR ? DEL,19:55,22:35,2h 40m,1,No info,18308
2098,Air Asia,09-04-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,4282
2099,SpiceJet,15-04-19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,1,No info,4423
2100,SpiceJet,18-06-19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,1,No info,3625
2101,IndiGo,15-03-19,Kolkata,Bangalore,CCU ? BLR,5:30,8:20,2h 50m,1,No info,4148
2102,Vistara,24-04-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:35,2h 35m,1,No info,5613
2103,Jet Airways,01-04-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,1,No info,5678
2104,GoAir,24-06-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,1,No info,3419
2105,SpiceJet,15-03-19,Kolkata,Bangalore,CCU ? BLR,22:20,16-03-21 0:40,2h 20m,1,No info,3847
2106,Jet Airways,27-05-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,No info,7229
2107,IndiGo,18-06-19,Mumbai,Hyderabad,BOM ? HYD,20:05,21:40,1h 35m,1,No info,2227
2108,SpiceJet,21-06-19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,1,No info,3971
2109,SpiceJet,21-03-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:35,2h 40m,1,No info,4148
2110,SpiceJet,21-05-19,Kolkata,Bangalore,CCU ? BLR,22:20,22-05-21 0:40,2h 20m,1,No check-in baggage included,3841
2111,Jet Airways,12-04-19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,1,In-flight meal not included,5198
2112,Air Asia,24-04-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,3383
2113,Jet Airways,06-06-19,New Delhi,Cochin,DEL ? COK,11:00,14:15,3h 15m,1,In-flight meal not included,7202
2114,IndiGo,03-04-19,New Delhi,Cochin,DEL ? COK,21:05,04-04-21 0:20,3h 15m,1,No info,5021
2115,GoAir,03-05-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,1,No info,4239
2116,Vistara,01-03-19,Bangalore,New Delhi,BLR ? DEL,7:00,9:40,2h 40m,1,No info,21520
2117,IndiGo,03-03-19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,1,No info,7673
2118,IndiGo,18-06-19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,1,No info,4823
2119,IndiGo,18-05-19,Kolkata,Bangalore,CCU ? BLR,15:30,18:05,2h 35m,1,No info,4804
2120,Jet Airways,15-06-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,No info,8016
2121,IndiGo,09-06-19,Mumbai,Hyderabad,BOM ? HYD,6:25,7:55,1h 30m,1,No info,4049
2122,SpiceJet,12-05-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,3597
2123,Jet Airways,01-05-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,1,No info,5678
2124,Air Asia,01-04-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,4282
2125,IndiGo,21-06-19,Bangalore,New Delhi,BLR ? DEL,8:30,11:20,2h 50m,1,No info,4823
2126,IndiGo,12-06-19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,1,No info,5601
2127,SpiceJet,09-06-19,Mumbai,Hyderabad,BOM ? HYD,5:45,7:15,1h 30m,1,No info,2753
2128,IndiGo,12-04-19,Kolkata,Bangalore,CCU ? BLR,9:35,12:20,2h 45m,1,No info,4174
2129,IndiGo,24-03-19,Bangalore,New Delhi,BLR ? DEL,20:00,22:55,2h 55m,1,No info,6144
2130,IndiGo,01-03-19,Bangalore,New Delhi,BLR ? DEL,22:20,02-03-21 1:10,2h 50m,1,No info,11934
2131,Jet Airways,06-05-19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,1,No info,7229
2132,SpiceJet,15-05-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No info,3873
2133,SpiceJet,24-03-19,Bangalore,New Delhi,BLR ? DEL,9:35,12:30,2h 55m,1,No check-in baggage included,3873
2134,Air India,12-03-19,Kolkata,Bangalore,CCU ? BLR,14:15,16:45,2h 30m,1,No info,5747
2135,Air India,15-06-19,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,1,No info,3100
2136,Jet Airways,18-05-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,No info,7229
2137,IndiGo,01-03-19,Bangalore,New Delhi,BLR ? DEL,23:30,02-03-21 2:20,2h 50m,1,No info,10067
2138,IndiGo,27-04-19,Kolkata,Bangalore,CCU ? BLR,15:30,18:05,2h 35m,1,No info,4804
2139,Jet Airways,01-06-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,1,In-flight meal not included,4050
2140,SpiceJet,01-06-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No check-in baggage included,3841
2141,Vistara,24-03-19,Bangalore,New Delhi,BLR ? DEL,16:00,18:35,2h 35m,1,No info,5613
2142,IndiGo,01-05-19,Bangalore,New Delhi,BLR ? DEL,0:30,3:25,2h 55m,1,No info,4284
2143,Vistara,06-05-19,Bangalore,New Delhi,BLR ? DEL,21:00,23:50,2h 50m,1,No info,4668
2144,Jet Airways,12-04-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,In-flight meal not included,5198
2145,Jet Airways,01-05-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,No info,7229
2146,Jet Airways,01-04-19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,1,No info,7229
2147,Vistara,01-06-19,Bangalore,New Delhi,BLR ? DEL,21:00,23:50,2h 50m,1,No info,4668
2148,GoAir,24-03-19,Bangalore,New Delhi,BLR ? DEL,11:40,14:35,2h 55m,1,No info,3898
2149,Air Asia,12-06-19,Kolkata,Bangalore,CCU ? BLR,10:20,12:55,2h 35m,1,No info,3807
2150,IndiGo,12-04-19,Kolkata,Bangalore,CCU ? BLR,14:25,16:55,2h 30m,1,No info,5224
2151,IndiGo,18-04-19,Bangalore,New Delhi,BLR ? DEL,22:10,19-04-21 1:00,2h 50m,1,No info,4591
2152,Air India,12-05-19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,1,No info,4880
2153,Jet Airways,27-04-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,No info,7229
2154,Air India,27-04-19,New Delhi,Cochin,DEL ? COK,14:10,17:10,3h,1,No info,6094
2155,IndiGo,06-05-19,Bangalore,New Delhi,BLR ? DEL,23:30,07-05-21 2:20,2h 50m,1,No info,4077
2156,GoAir,18-05-19,Bangalore,New Delhi,BLR ? DEL,20:55,23:40,2h 45m,1,No info,4632
2157,Jet Airways,09-03-19,Bangalore,New Delhi,BLR ? DEL,19:55,22:35,2h 40m,1,No info,7229
2158,Jet Airways,09-06-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,In-flight meal not included,7229
2159,IndiGo,27-05-19,Bangalore,New Delhi,BLR ? DEL,0:30,3:25,2h 55m,1,No info,3419
2160,SpiceJet,24-06-19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,1,No check-in baggage included,3543
2161,Air Asia,12-05-19,Bangalore,New Delhi,BLR ? DEL,11:10,13:55,2h 45m,1,No info,3383
2162,Jet Airways,18-04-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,No info,7229
2163,Jet Airways,15-05-19,Mumbai,Hyderabad,BOM ? HYD,2:55,4:20,1h 25m,1,No info,5678
2164,IndiGo,12-06-19,Bangalore,New Delhi,BLR ? DEL,6:05,8:50,2h 45m,1,No info,3943
2165,Jet Airways,01-06-19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,1,In-flight meal not included,7229
2166,IndiGo,09-03-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,1,No info,7303
2167,SpiceJet,03-04-19,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,1,No check-in baggage included,1965
2168,Air India,03-04-19,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,1,No info,2050
2169,SpiceJet,21-04-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No info,4491
2170,Jet Airways,15-05-19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,1,No info,7229
2171,IndiGo,27-06-19,Chennai,Kolkata,MAA ? CCU,14:45,17:05,2h 20m,1,No info,3597
2172,SpiceJet,01-05-19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,1,No info,4174
2173,Jet Airways,12-06-19,Bangalore,New Delhi,BLR ? DEL,15:15,18:10,2h 55m,1,In-flight meal not included,5769
2174,IndiGo,01-05-19,Kolkata,Bangalore,CCU ? BLR,11:30,14:05,2h 35m,1,No info,5644
2175,Jet Airways,03-06-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,In-flight meal not included,5769
2176,Jet Airways,15-05-19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,1,No info,7229
2177,Jet Airways,21-05-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,4995
2178,SpiceJet,24-06-19,Kolkata,Bangalore,CCU ? BLR,17:10,19:40,2h 30m,1,No info,3873
2179,Jet Airways,01-05-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,No info,8040
2180,Air India,12-05-19,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,1,No info,4667
2181,Jet Airways,03-04-19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,1,No info,5678
2182,Jet Airways,27-06-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,No info,8016
2183,SpiceJet,01-06-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No check-in baggage included,3543
2184,Jet Airways,01-06-19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,1,In-flight meal not included,3210
2185,IndiGo,01-05-19,Mumbai,Hyderabad,BOM ? HYD,9:10,10:40,1h 30m,1,No info,4575
2186,IndiGo,15-06-19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,1,No info,5601
2187,Vistara,18-04-19,Bangalore,New Delhi,BLR ? DEL,9:45,12:35,2h 50m,1,No info,5403
2188,IndiGo,27-06-19,Kolkata,Bangalore,CCU ? BLR,14:25,16:55,2h 30m,1,No info,4804
2189,Air Asia,24-05-19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,1,No info,3383
2190,SpiceJet,06-03-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,7298
2191,Jet Airways,03-04-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,In-flight meal not included,4544
2192,IndiGo,24-06-19,Bangalore,New Delhi,BLR ? DEL,23:30,25-06-21 2:20,2h 50m,1,No info,3943
2193,SpiceJet,09-03-19,Kolkata,Bangalore,CCU ? BLR,22:20,10-03-21 0:40,2h 20m,1,No info,4622
2194,IndiGo,27-05-19,Bangalore,New Delhi,BLR ? DEL,13:00,15:50,2h 50m,1,No info,3943
2195,Air Asia,06-06-19,Kolkata,Bangalore,CCU ? BLR,19:55,22:25,2h 30m,1,No info,4508
2196,Vistara,18-05-19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,1,No info,11982
2197,IndiGo,09-04-19,Kolkata,Bangalore,CCU ? BLR,20:20,22:55,2h 35m,1,No info,4488
2198,IndiGo,24-03-19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,1,No info,4777
2199,Jet Airways,27-03-19,Mumbai,Hyderabad,BOM ? HYD,15:50,17:20,1h 30m,1,In-flight meal not included,2071
2200,Air India,18-04-19,Bangalore,New Delhi,BLR ? DEL,21:05,23:55,2h 50m,1,No info,5228
2201,Air India,24-03-19,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,1,No info,4405
2202,Air India,06-06-19,Bangalore,New Delhi,BLR ? DEL,21:05,23:55,2h 50m,1,No info,6121
2203,Air India,06-05-19,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,1,No info,3100
2204,IndiGo,09-06-19,Bangalore,New Delhi,BLR ? DEL,0:25,3:15,2h 50m,1,No info,3943
2205,IndiGo,12-06-19,Mumbai,Hyderabad,BOM ? HYD,6:25,7:55,1h 30m,1,No info,4049
2206,SpiceJet,01-06-19,Bangalore,New Delhi,BLR ? DEL,21:10,02-06-21 0:05,2h 55m,1,No check-in baggage included,3573
2207,Air Asia,15-05-19,Kolkata,Bangalore,CCU ? BLR,19:55,22:25,2h 30m,1,No info,4409
2208,IndiGo,15-04-19,Kolkata,Bangalore,CCU ? BLR,21:25,16-04-21 0:05,2h 40m,1,No info,4174
2209,Jet Airways,24-05-19,Bangalore,New Delhi,BLR ? DEL,7:10,10:10,3h,1,In-flight meal not included,4030
2210,Air Asia,21-03-19,Kolkata,Bangalore,CCU ? BLR,10:20,12:55,2h 35m,1,No info,4082
2211,Vistara,06-04-19,Bangalore,New Delhi,BLR ? DEL,19:30,22:15,2h 45m,1,No info,5613
2212,IndiGo,24-03-19,Bangalore,New Delhi,BLR ? DEL,8:30,11:30,3h,1,No info,6144
2213,Vistara,03-03-19,Bangalore,New Delhi,BLR ? DEL,21:10,07-03-21 0:05,2h 55m,1,No info,7608
2214,SpiceJet,27-06-19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,1,No check-in baggage included,3543
2215,IndiGo,27-03-19,Kolkata,Bangalore,CCU ? BLR,20:25,23:05,2h 40m,1,No info,4462
2216,IndiGo,24-05-19,Kolkata,Bangalore,CCU ? BLR,11:30,14:05,2h 35m,1,No info,5224
2217,IndiGo,15-05-19,New Delhi,Cochin,DEL ? COK,21:05,16-05-21 0:20,3h 15m,1,No info,6834
2218,Air Asia,06-03-19,Kolkata,Bangalore,CCU ? BLR,22:50,07-03-21 1:20,2h 30m,1,No info,4384
2219,IndiGo,21-04-19,Kolkata,Bangalore,CCU ? BLR,14:25,16:55,2h 30m,1,No info,5644
2220,Vistara,24-06-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:35,2h 35m,1,No info,4878
2221,IndiGo,01-06-19,Mumbai,Hyderabad,BOM ? HYD,21:20,22:50,1h 30m,1,No info,2227
2222,SpiceJet,27-05-19,Bangalore,New Delhi,BLR ? DEL,21:10,28-05-21 0:05,2h 55m,1,No check-in baggage included,3257
2223,Jet Airways,15-06-19,Bangalore,New Delhi,BLR ? DEL,6:00,8:45,2h 45m,1,In-flight meal not included,7229
2224,IndiGo,24-03-19,Bangalore,New Delhi,BLR ? DEL,10:10,13:00,2h 50m,1,No info,10067
2225,Air India,15-03-19,New Delhi,Cochin,DEL ? COK,14:10,17:10,3h,1,No info,5674
2226,Air India,27-05-19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,1,No info,6094
2227,Jet Airways,18-05-19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,1,In-flight meal not included,4050
2228,SpiceJet,24-06-19,Chennai,Kolkata,MAA ? CCU,9:45,12:00,2h 15m,1,No check-in baggage included,3859
2229,Air India,24-03-19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,1,No info,7486
2230,SpiceJet,06-03-19,Chennai,Kolkata,MAA ? CCU,9:30,12:05,2h 35m,1,No info,7298
2231,IndiGo,12-05-19,Kolkata,Bangalore,CCU ? BLR,17:15,19:50,2h 35m,1,No info,4804
2232,IndiGo,24-04-19,Bangalore,New Delhi,BLR ? DEL,0:30,3:25,2h 55m,1,No info,3419
2233,Air Asia,15-04-19,Kolkata,Bangalore,CCU ? BLR,10:20,12:55,2h 35m,1,No info,4409
2234,Jet Airways,18-04-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,No info,7229
2235,Jet Airways,03-04-19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,1,In-flight meal not included,4544
2236,Air India,06-03-19,Kolkata,Bangalore,CCU ? BLR,14:15,16:45,2h 30m,1,No info,4960
2237,SpiceJet,18-05-19,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,1,No info,2227
2238,Air India,15-03-19,Mumbai,Hyderabad,BOM ? HYD,6:20,7:40,1h 20m,1,No info,3100
2239,Air India,09-06-19,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,1,No info,3100
2240,SpiceJet,18-05-19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,1,No info,3873
