Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,03/12/19,Mumbai,Hyderabad,BOM ? DEL ? HYD,21:00,13-03-21 19:25,22h 25m,1 stop,No info,10943
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,13-05-21 18:15,21h 5m,1 stop,In-flight meal not included,10844
Jet Airways,03/06/19,Bangalore,New Delhi,BLR ? BOM ? DEL,8:55,21:20,12h 25m,1 stop,No info,16736
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,19:00,11h 30m,1 stop,No info,11789
IndiGo,05/21/19,Mumbai,Hyderabad,BOM ? HYD,12:00,13:30,1h 30m,non-stop,No info,2754
Multiple carriers,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,8:00,19:15,11h 15m,1 stop,No info,15058
SpiceJet,05/09/19,Kolkata,Bangalore,CCU ? IXB ? BLR,15:55,21:25,5h 30m,1 stop,No info,8224
IndiGo,03/21/19,Kolkata,Bangalore,CCU ? BLR,21:25,22-03-21 0:05,2h 40m,non-stop,No info,4148
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? GAU ? BLR,10:20,17:35,7h 15m,1 stop,No info,8355
Jet Airways,04/03/19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,7229
Vistara,03/24/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:20,25-03-21 9:10,12h 50m,1 stop,No info,12312
Air India,03/18/19,Bangalore,New Delhi,BLR ? BOM ? JDH ? DEL,6:45,16:20,9h 35m,2 stops,No info,12935
Jet Airways,05/15/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,16-05-21 20:45,25h 50m,1 stop,In-flight meal not included,10844
Air Asia,04/12/19,Bangalore,New Delhi,BLR ? DEL,4:55,7:45,2h 50m,non-stop,No info,4282
IndiGo,03/27/19,New Delhi,Cochin,DEL ? HYD ? MAA ? COK,6:40,21:20,14h 40m,2 stops,No info,6494
Air India,04/21/19,Bangalore,New Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,5438
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,13-06-21 8:15,11h 5m,1 stop,In-flight meal not included,8529
IndiGo,03/24/19,Kolkata,Bangalore,CCU ? BLR,20:25,23:05,2h 40m,non-stop,No info,8872
SpiceJet,06/03/19,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543
GoAir,03/06/19,New Delhi,Cochin,DEL ? AMD ? COK,6:00,13:20,7h 20m,1 stop,No info,6393
IndiGo,04/15/19,New Delhi,Cochin,DEL ? HYD ? COK,5:05,12:10,7h 5m,1 stop,No info,6287
Air India,03/15/19,Bangalore,New Delhi,BLR ? DEL,6:10,8:55,2h 45m,non-stop,No info,7276
Vistara,05/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,07/05/21 20:20,27h 20m,1 stop,No info,8610
Air India,05/12/19,Mumbai,Hyderabad,BOM ? HYD,15:00,16:25,1h 25m,non-stop,No info,3100
Jet Airways,03/21/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,5:30,22-03-21 4:25,22h 55m,2 stops,No info,12647
Air India,04/01/19,Kolkata,Bangalore,CCU ? GAU ? BLR,9:50,21:05,11h 15m,1 stop,No info,8030
IndiGo,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,10:35,21:00,10h 25m,1 stop,No info,5894
IndiGo,06/24/19,Bangalore,New Delhi,BLR ? DEL,6:05,8:50,2h 45m,non-stop,No info,3943
Vistara,05/18/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,19-05-21 18:50,25h 50m,1 stop,No info,9555
Jet Airways,05/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,6:30,07/05/21 8:15,25h 45m,1 stop,No info,13941
Air India,03/18/19,Bangalore,New Delhi,BLR ? AMD ? DEL,0:30,8:45,8h 15m,1 stop,No info,13859
IndiGo,06/06/19,Bangalore,New Delhi,BLR ? DEL,8:30,11:20,2h 50m,non-stop,No info,4823
Jet Airways,05/12/19,Bangalore,New Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,5198
SpiceJet,06/27/19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,non-stop,No info,3625
IndiGo,05/12/19,Kolkata,Bangalore,CCU ? BLR,22:15,13-05-21 0:50,2h 35m,non-stop,No info,4804
SpiceJet,05/03/19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,05/09/19,Kolkata,Bangalore,CCU ? BLR,9:35,12:20,2h 45m,non-stop,No info,4804
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? JDH ? BOM ? COK,11:40,19:00,7h 20m,2 stops,No info,18804
Multiple carriers,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,8:00,19:15,11h 15m,1 stop,No info,19332
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? BOM ? COK,15:00,25-06-21 12:35,21h 35m,1 stop,In-flight meal not included,10262
Multiple carriers,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,04/03/21 1:35,7h 20m,1 stop,No info,18916
SpiceJet,04/01/19,New Delhi,Cochin,DEL ? PNQ ? COK,8:45,13:15,4h 30m,1 stop,No info,4812
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,10/05/21 10:05,12h 55m,1 stop,No info,14388
Jet Airways,05/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,18:15,9h 50m,1 stop,No info,14781
SpiceJet,03/18/19,Bangalore,New Delhi,BLR ? DEL,20:30,23:20,2h 50m,non-stop,No check-in baggage included,4273
IndiGo,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,4:45,13:20,8h 35m,1 stop,No info,7048
Air India,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,19:15,10h 15m,1 stop,No info,9929
Air India,03/27/19,New Delhi,Cochin,DEL ? NAG ? BOM ? COK,5:55,28-03-21 19:15,37h 20m,2 stops,No info,8446
Vistara,06/06/19,Bangalore,New Delhi,BLR ? DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,19:45,25-03-21 22:35,26h 50m,1 stop,No info,13759
Jet Airways,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,15:05,28-03-21 4:25,13h 20m,1 stop,In-flight meal not included,6017
Multiple carriers,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,14:00,21:00,7h,1 stop,No info,13062
Jet Airways,06/21/19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,No info,5678
Multiple carriers Premium economy,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,21:00,13h 30m,1 stop,No info,9845
IndiGo,03/21/19,New Delhi,Cochin,DEL ? BOM ? COK,4:45,15:30,10h 45m,1 stop,No info,7738
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,19:15,04/06/21 19:00,23h 45m,1 stop,In-flight meal not included,10262
GoAir,06/09/19,Kolkata,Bangalore,CCU ? AMD ? BLR,16:40,10/06/21 0:15,7h 35m,1 stop,No info,9495
Vistara,06/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:20,10/06/21 23:25,27h 5m,1 stop,No info,8085
Jet Airways,05/09/19,Mumbai,Hyderabad,BOM ? HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Air India,04/03/19,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,2575
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:25,13-06-21 9:45,13h 20m,1 stop,In-flight meal not included,10539
Air India,06/21/19,Mumbai,Hyderabad,BOM ? HYD,15:00,16:25,1h 25m,non-stop,No info,3100
SpiceJet,04/12/19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,non-stop,No check-in baggage included,3841
IndiGo,03/03/19,Mumbai,Hyderabad,BOM ? HYD,9:10,10:40,1h 30m,non-stop,No info,5755
Air India,03/12/19,Bangalore,New Delhi,BLR ? BOM ? BHO ? DEL,8:50,23:25,14h 35m,2 stops,No info,13250
IndiGo,04/09/19,New Delhi,Cochin,DEL ? BOM ? COK,9:15,10/04/21 1:30,16h 15m,1 stop,No info,6573
Air India,06/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,10:00,20:25,10h 25m,1 stop,No info,10203
SpiceJet,03/21/19,New Delhi,Cochin,DEL ? PNQ ? COK,8:45,13:15,4h 30m,1 stop,No check-in baggage included,6356
Air India,05/18/19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,non-stop,No info,6934
IndiGo,06/09/19,Kolkata,Bangalore,CCU ? HYD ? BLR,15:15,20:30,5h 15m,1 stop,No info,5380
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? HYD ? COK,7:05,22:20,15h 15m,1 stop,No info,6916
SpiceJet,04/27/19,Kolkata,Bangalore,CCU ? BLR,9:00,11:25,2h 25m,non-stop,No info,4174
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,19:00,07/03/21 1:35,6h 35m,1 stop,No info,15147
IndiGo,03/03/19,Kolkata,Bangalore,CCU ? BLR,22:10,04/03/21 0:55,2h 45m,non-stop,No info,5618
Jet Airways,04/18/19,Bangalore,New Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,No info,7229
Air India,05/18/19,New Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,8277
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,22:50,28-05-21 19:00,20h 10m,1 stop,No info,16079
Air India,06/01/19,Bangalore,New Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,5228
IndiGo,05/03/19,Bangalore,New Delhi,BLR ? DEL,7:10,10:05,2h 55m,non-stop,No info,4823
Jet Airways,03/09/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,10/03/21 18:50,24h 35m,1 stop,In-flight meal not included,14053
SpiceJet,03/15/19,Bangalore,New Delhi,BLR ? DEL,9:35,12:30,2h 55m,non-stop,No info,6309
SpiceJet,05/24/19,Mumbai,Hyderabad,BOM ? HYD,5:45,7:15,1h 30m,non-stop,No check-in baggage included,1965
SpiceJet,05/09/19,Kolkata,Bangalore,CCU ? MAA ? BLR,15:05,20:20,5h 15m,1 stop,No info,4963
Air India,05/24/19,Kolkata,Bangalore,CCU ? BBI ? BLR,9:10,13:15,4h 5m,1 stop,No info,8996
Jet Airways,06/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,18:00,8h 25m,1 stop,No info,12692
Jet Airways,05/15/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,16-05-21 14:25,28h 50m,1 stop,In-flight meal not included,9314
Air India,05/12/19,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,4667
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:25,13-05-21 23:35,27h 10m,1 stop,In-flight meal not included,8066
Air India,03/03/19,Bangalore,New Delhi,BLR ? AMD ? DEL,0:30,8:45,8h 15m,1 stop,No info,11392
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,2:15,28-05-21 4:25,26h 10m,1 stop,In-flight meal not included,12898
Multiple carriers,05/09/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,19:15,11h 45m,1 stop,No info,8266
IndiGo,05/03/19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,non-stop,No info,4823
Multiple carriers,06/15/19,New Delhi,Cochin,DEL ? BOM ? COK,3:50,19:00,15h 10m,1 stop,No info,12192
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,18:15,04/06/21 19:00,24h 45m,1 stop,No info,14714
Jet Airways,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,7:05,22-05-21 4:25,21h 20m,1 stop,In-flight meal not included,12898
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? HYD ? COK,9:45,22:30,12h 45m,1 stop,No info,9646
IndiGo,05/18/19,Chennai,Kolkata,MAA ? CCU,11:35,14:00,2h 25m,non-stop,No info,4332
SpiceJet,06/21/19,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,1965
Multiple carriers,03/06/19,New Delhi,Cochin,DEL ? BOM ? COK,7:30,21:00,13h 30m,1 stop,No info,15147
IndiGo,06/01/19,Kolkata,Bangalore,CCU ? BLR,9:35,12:10,2h 35m,non-stop,No info,4804
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,13:55,25-03-21 9:15,19h 20m,1 stop,In-flight meal not included,11134
Vistara,05/15/19,Kolkata,Bangalore,CCU ? DEL ? BLR,7:10,16-05-21 10:45,27h 35m,1 stop,No info,8452
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,11:25,19:00,7h 35m,1 stop,No info,11200
IndiGo,05/06/19,Bangalore,New Delhi,BLR ? DEL,20:00,22:50,2h 50m,non-stop,No info,4823
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,18:15,9h 50m,1 stop,In-flight meal not included,10844
Air India,04/15/19,Bangalore,New Delhi,BLR ? DEL,6:10,8:55,2h 45m,non-stop,No info,5228
Multiple carriers,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,In-flight meal not included,7268
IndiGo,03/27/19,New Delhi,Cochin,DEL ? HYD ? COK,6:40,12:00,5h 20m,1 stop,No info,5298
Air India,05/06/19,Kolkata,Bangalore,CCU ? DEL ? COK ? BLR,7:00,07/05/21 1:20,18h 20m,2 stops,No info,14083
Jet Airways,04/01/19,Kolkata,Bangalore,CCU ? BOM ? BLR,6:30,16:20,9h 50m,1 stop,In-flight meal not included,7851
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,23:35,9h 30m,1 stop,In-flight meal not included,10844
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,10/05/21 4:40,12h 10m,1 stop,In-flight meal not included,10844
IndiGo,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,16:00,21:00,5h,1 stop,No info,6593
Jet Airways,06/06/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,07/06/21 16:20,20h 20m,1 stop,No info,14571
GoAir,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,7:00,12:55,5h 55m,1 stop,No info,4959
SpiceJet,05/27/19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,non-stop,No check-in baggage included,3841
Air India,05/24/19,Kolkata,Bangalore,CCU ? HYD ? BLR,19:00,25-05-21 4:40,9h 40m,1 stop,No info,6327
Multiple carriers,06/09/19,New Delhi,Cochin,DEL ? BOM ? COK,12:50,10/06/21 1:30,12h 40m,1 stop,No info,6795
Air Asia,03/21/19,Kolkata,Bangalore,CCU ? BLR,22:50,22-03-21 1:20,2h 30m,non-stop,No info,3782
Air India,05/21/19,Kolkata,Bangalore,CCU ? VNS ? DEL ? BLR,14:30,22-05-21 8:55,18h 25m,2 stops,No info,15107
Vistara,05/18/19,Chennai,Kolkata,MAA ? CCU,7:05,9:20,2h 15m,non-stop,No info,3687
SpiceJet,04/27/19,Bangalore,New Delhi,BLR ? DEL,5:55,8:35,2h 40m,non-stop,No info,4423
Air India,06/06/19,Mumbai,Hyderabad,BOM ? HYD,6:20,7:40,1h 20m,non-stop,No info,3100
IndiGo,04/06/19,Bangalore,New Delhi,BLR ? DEL,10:30,13:20,2h 50m,non-stop,No info,4423
Jet Airways,05/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,25-05-21 4:40,14h 35m,1 stop,In-flight meal not included,8586
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? BOM ? BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,10844
Jet Airways,05/24/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,25-05-21 19:00,19h 55m,2 stops,No info,15129
Jet Airways,05/18/19,Mumbai,Hyderabad,BOM ? HYD,7:05,8:30,1h 25m,non-stop,No info,5678
Jet Airways,03/03/19,New Delhi,Cochin,DEL ? BOM ? COK,2:15,04/03/21 4:25,26h 10m,1 stop,No info,17024
Jet Airways,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,19:00,9h,1 stop,No info,14714
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? CCU ? BOM ? COK,17:35,25-06-21 19:00,25h 25m,2 stops,No info,13922
IndiGo,05/09/19,New Delhi,Cochin,DEL ? HYD ? COK,14:20,22:30,8h 10m,1 stop,No info,6704
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? BOM ? COK,17:30,13-06-21 19:00,25h 30m,1 stop,In-flight meal not included,10262
IndiGo,04/01/19,Bangalore,New Delhi,BLR ? DEL,6:05,8:50,2h 45m,non-stop,No info,3943
IndiGo,03/24/19,Kolkata,Bangalore,CCU ? BLR,14:20,16:55,2h 35m,non-stop,No info,5618
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,19-05-21 9:45,24h 10m,1 stop,No info,14151
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,13-05-21 9:20,13h 20m,1 stop,No info,14388
Jet Airways,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,21:50,19-05-21 4:25,6h 35m,1 stop,No info,15554
Air India,06/09/19,Kolkata,Bangalore,CCU ? BOM ? GOI ? BLR,16:50,10/06/21 5:35,12h 45m,2 stops,No info,11642
IndiGo,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,15:00,02/06/21 1:30,10h 30m,1 stop,No info,6628
Jet Airways,06/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,18:55,13-06-21 16:20,21h 25m,1 stop,No info,13044
Jet Airways,05/18/19,New Delhi,Cochin,DEL ? BOM ? COK,22:50,19-05-21 12:35,13h 45m,1 stop,In-flight meal not included,12373
IndiGo,03/01/19,Kolkata,Bangalore,CCU ? BLR,22:10,02/03/21 0:55,2h 45m,non-stop,No info,4778
Jet Airways,03/01/19,Bangalore,New Delhi,BLR ? BOM ? DEL,11:40,21:20,9h 40m,1 stop,1 Long layover,27992
SpiceJet,03/21/19,Bangalore,New Delhi,BLR ? PNQ ? DEL,10:20,18:15,7h 55m,1 stop,No info,7139
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? ATQ ? BOM ? COK,20:00,28-05-21 4:25,8h 25m,2 stops,No info,16263
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? ATQ ? BOM ? COK,20:00,13-06-21 12:35,16h 35m,2 stops,No info,14300
Multiple carriers,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,11:40,22-05-21 1:30,13h 50m,1 stop,No info,7485
Jet Airways,06/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,20:25,07/06/21 10:55,14h 30m,1 stop,In-flight meal not included,10539
Multiple carriers,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,6:00,13:20,7h 20m,1 stop,No info,7845
Vistara,04/06/19,Bangalore,New Delhi,BLR ? DEL,9:45,12:35,2h 50m,non-stop,No info,5613
Jet Airways,04/01/19,Bangalore,New Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4544
Multiple carriers,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,3:50,12:35,8h 45m,1 stop,No info,10197
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? BOM ? COK,9:00,28-05-21 12:35,27h 35m,1 stop,In-flight meal not included,12898
SpiceJet,03/15/19,Chennai,Kolkata,MAA ? CCU,8:20,10:35,2h 15m,non-stop,No info,6300
Multiple carriers,06/01/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,02/06/21 1:30,15h 30m,1 stop,No info,7198
IndiGo,04/21/19,Bangalore,New Delhi,BLR ? DEL,4:00,6:50,2h 50m,non-stop,No info,4423
Jet Airways,03/12/19,Bangalore,New Delhi,BLR ? BOM ? DEL,20:35,13-03-21 23:00,26h 25m,1 stop,In-flight meal not included,11087
Jet Airways,03/24/19,Kolkata,Bangalore,CCU ? BOM ? BLR,21:10,25-03-21 18:10,21h,1 stop,In-flight meal not included,10031
Jet Airways,06/27/19,Bangalore,New Delhi,BLR ? DEL,19:50,22:50,3h,non-stop,In-flight meal not included,7229
IndiGo,03/24/19,Kolkata,Bangalore,CCU ? BLR,9:35,12:20,2h 45m,non-stop,No info,6038
Jet Airways,05/01/19,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2228
IndiGo,04/09/19,Bangalore,New Delhi,BLR ? DEL,22:10,10/04/21 1:00,2h 50m,non-stop,No info,3943
IndiGo,05/15/19,New Delhi,Cochin,DEL ? HYD ? COK,5:05,12:10,7h 5m,1 stop,No info,6818
IndiGo,05/21/19,New Delhi,Cochin,DEL ? COK,5:35,8:50,3h 15m,non-stop,No info,5601
Jet Airways,05/06/19,Kolkata,Bangalore,CCU ? DEL ? BLR,9:35,23:35,14h,1 stop,No info,12121
SpiceJet,06/15/19,Kolkata,Bangalore,CCU ? BLR,6:55,9:30,2h 35m,non-stop,No info,3873
IndiGo,06/03/19,Bangalore,New Delhi,BLR ? DEL,16:55,19:55,3h,non-stop,No info,4823
Jet Airways,05/21/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,5:30,19:00,13h 30m,2 stops,No info,15129
Air India,05/21/19,Kolkata,Bangalore,CCU ? BOM ? GOI ? BLR,16:50,22-05-21 5:35,12h 45m,2 stops,No info,12324
Air India,03/06/19,New Delhi,Cochin,DEL ? COK,5:10,8:00,2h 50m,non-stop,No info,6881
Vistara,03/06/19,Mumbai,Hyderabad,BOM ? DEL ? HYD,7:30,07/03/21 9:25,25h 55m,1 stop,No info,12395
IndiGo,05/03/19,Chennai,Kolkata,MAA ? CCU,14:45,17:05,2h 20m,non-stop,No info,3858
Jet Airways,05/27/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,28-05-21 4:25,18h 45m,2 stops,In-flight meal not included,13029
Vistara,06/24/19,Bangalore,New Delhi,BLR ? DEL,9:45,12:35,2h 50m,non-stop,No info,4668
Jet Airways,06/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,20:00,10/06/21 20:45,24h 45m,1 stop,In-flight meal not included,10844
IndiGo,05/18/19,New Delhi,Cochin,DEL ? COK,14:25,17:40,3h 15m,non-stop,No info,6015
Multiple carriers,06/12/19,New Delhi,Cochin,DEL ? BOM ? COK,7:05,19:15,12h 10m,1 stop,In-flight meal not included,11667
Jet Airways,06/06/19,New Delhi,Cochin,DEL ? BOM ? COK,19:45,07/06/21 4:25,8h 40m,1 stop,No info,14714
Multiple carriers,06/15/19,New Delhi,Cochin,DEL ? BOM ? COK,7:00,21:00,14h,1 stop,No info,7408
Multiple carriers,06/03/19,New Delhi,Cochin,DEL ? BOM ? COK,10:35,19:00,8h 25m,1 stop,No info,10877
Vistara,03/06/19,Mumbai,Hyderabad,BOM ? DEL ? HYD,21:55,07/03/21 9:25,11h 30m,1 stop,No info,12395
Air Asia,05/09/19,Kolkata,Bangalore,CCU ? BBI ? BLR,19:55,23:30,3h 35m,1 stop,No info,5162
Jet Airways,06/24/19,New Delhi,Cochin,DEL ? AMD ? BOM ? COK,23:05,25-06-21 19:00,19h 55m,2 stops,No info,12819
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? DEL ? BLR,17:00,19-05-21 21:05,28h 5m,1 stop,No info,14151
Jet Airways,04/03/19,Bangalore,New Delhi,BLR ? DEL,8:20,11:20,3h,non-stop,No info,7229
Jet Airways,06/27/19,New Delhi,Cochin,DEL ? BOM ? COK,8:00,19:00,11h,1 stop,In-flight meal not included,10262
SpiceJet,05/18/19,Mumbai,Hyderabad,BOM ? HYD,22:45,19-05-21 0:15,1h 30m,non-stop,No check-in baggage included,1965
Vistara,04/24/19,Bangalore,New Delhi,BLR ? DEL,19:30,22:15,2h 45m,non-stop,No info,5613
Vistara,06/09/19,Kolkata,Bangalore,CCU ? DEL ? BLR,7:10,10/06/21 10:45,27h 35m,1 stop,No info,9397
Air India,06/12/19,Kolkata,Bangalore,CCU ? IXR ? DEL ? BLR,5:50,23:15,17h 25m,2 stops,No info,12723
SpiceJet,05/03/19,Mumbai,Hyderabad,BOM ? HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,1965
Air Asia,04/24/19,New Delhi,Cochin,DEL ? BLR ? COK,7:55,22:25,14h 30m,1 stop,No info,6152
Air India,06/24/19,New Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,7174
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,13-06-21 4:25,18h 45m,2 stops,No info,13014
Air India,05/24/19,Kolkata,Bangalore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,4145
Jet Airways,05/12/19,Kolkata,Bangalore,CCU ? BOM ? BLR,6:30,13-05-21 4:40,22h 10m,1 stop,In-flight meal not included,8586
IndiGo,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,6:40,21:00,14h 20m,1 stop,No info,8784
SpiceJet,06/12/19,Kolkata,Bangalore,CCU ? IXB ? BLR,15:55,21:25,5h 30m,1 stop,No info,8224
Jet Airways,05/09/19,Kolkata,Bangalore,CCU ? BOM ? BLR,16:30,10/05/21 4:40,12h 10m,1 stop,No info,14781
SpiceJet,03/06/19,Mumbai,Hyderabad,BOM ? JLR ? HYD,14:10,22:25,8h 15m,1 stop,No info,13552
IndiGo,05/15/19,Kolkata,Bangalore,CCU ? MAA ? BLR,8:10,13:00,4h 50m,1 stop,No info,5069
IndiGo,05/01/19,Kolkata,Bangalore,CCU ? BLR,4:40,7:15,2h 35m,non-stop,No info,4804
Air India,06/06/19,Kolkata,Bangalore,CCU ? VNS ? DEL ? BLR,14:30,23:15,8h 45m,2 stops,No info,15894
IndiGo,05/03/19,Kolkata,Bangalore,CCU ? BLR,11:30,14:05,2h 35m,non-stop,No info,5224
Multiple carriers,03/27/19,New Delhi,Cochin,DEL ? BOM ? COK,15:15,28-03-21 1:35,10h 20m,1 stop,No info,6427
IndiGo,06/12/19,Kolkata,Bangalore,CCU ? BLR,15:30,18:05,2h 35m,non-stop,No info,4804
Jet Airways,05/21/19,New Delhi,Cochin,DEL ? BOM ? COK,10:00,22-05-21 12:35,26h 35m,1 stop,In-flight meal not included,12898
Jet Airways,05/18/19,Kolkata,Bangalore,CCU ? BOM ? BLR,8:25,19:50,11h 25m,1 stop,In-flight meal not included,10844
Jet Airways,06/12/19,New Delhi,Cochin,DEL ? JAI ? BOM ? COK,9:40,13-06-21 4:25,18h 45m,2 stops,In-flight meal not included,10368
IndiGo,03/18/19,Bangalore,New Delhi,BLR ? HYD ? DEL,16:55,21:50,4h 55m,1 stop,No info,4049
Jet Airways,06/09/19,New Delhi,Cochin,DEL ? IDR ? BOM ? COK,5:30,10/06/21 4:25,22h 55m,2 stops,No info,13292
Vistara,03/01/19,Bangalore,New Delhi,BLR ? DEL,11:30,14:10,2h 40m,non-stop,No info,12648
IndiGo,05/06/19,Kolkata,Bangalore,CCU ? BLR,4:40,7:15,2h 35m,non-stop,No info,4804
